0,0.3,-0.18,0.02,-0.15,1,0.5,0,5,0,0
4.44,0.0663,0.02,0.06,0.3844,0.5,0.38,-21.34,80.6,14.43,-181.16
4.45,0.0649,0.02,0.06,0.3878,0.5,0.39,-21.23,79.4,17.65,-184.13
4.47,0.0635,0.02,0.06,0.3912,0.5,0.39,-21.09,78.18,20.81,-187.08
4.49,0.0622,0.02,0.06,0.3946,0.5,0.39,-20.94,76.95,23.89,-190.02
4.5,0.0608,0.02,0.06,0.3980,0.5,0.4,-20.76,75.7,26.88,-192.96
4.52,0.0595,0.02,0.06,0.4014,0.5,0.4,-20.57,74.43,29.75,-195.91
4.54,0.0581,0.02,0.05,0.4048,0.5,0.4,-20.36,73.13,32.52,-198.88
4.56,0.0567,0.02,0.05,0.4082,0.5,0.41,-20.13,71.82,35.18,-201.91
4.57,0.0554,0.02,0.05,0.4116,0.5,0.41,-19.88,70.49,37.72,-205.01
4.59,0.0540,0.02,0.05,0.4150,0.5,0.41,-19.62,69.14,40.17,-208.19
4.61,0.0527,0.02,0.05,0.4184,0.5,0.42,-19.35,67.77,42.52,-211.5
4.62,0.0513,0.02,0.05,0.4218,0.5,0.42,-19.06,66.37,44.81,-214.96
4.64,0.0499,0.02,0.05,0.4252,0.5,0.42,-18.75,64.95,47.04,-218.59
4.66,0.0486,0.02,0.05,0.4286,0.5,0.43,-18.43,63.51,49.23,-222.44
4.68,0.0472,0.02,0.05,0.4320,0.5,0.43,-18.1,62.04,51.42,-226.54
4.69,0.0459,0.02,0.04,0.4354,0.5,0.43,-17.75,60.54,53.63,-230.92
4.71,0.0445,0.02,0.04,0.4388,0.5,0.44,-17.39,59.01,55.9,-235.63
4.73,0.0431,0.02,0.04,0.4422,0.5,0.44,-17.01,57.44,58.25,-240.72
4.74,0.0418,0.02,0.04,0.4456,0.5,0.44,-16.61,55.84,60.72,-246.24
4.76,0.0404,0.02,0.04,0.4490,0.5,0.45,-16.2,54.21,63.34,-252.23
4.78,0.0390,0.02,0.04,0.4524,0.5,0.45,-15.77,52.53,66.17,-258.77
4.79,0.0377,0.02,0.04,0.4558,0.5,0.45,-15.32,50.8,69.23,-265.93
4.81,0.0363,0.02,0.04,0.4592,0.5,0.46,-14.85,49.02,72.59,-273.79
4.83,0.0350,0.02,0.03,0.4626,0.5,0.46,-14.36,47.19,76.28,-282.46
4.85,0.0336,0.02,0.03,0.4660,0.5,0.46,-13.83,45.29,80.38,-292.04
4.86,0.0322,0.02,0.03,0.4694,0.5,0.47,-13.28,43.33,84.94,-302.69
4.88,0.0309,0.02,0.03,0.4728,0.5,0.47,-12.7,41.28,90.05,-314.6
4.9,0.0295,0.02,0.03,0.4762,0.5,0.47,-12.08,39.15,95.8,-327.98
4.91,0.0282,0.02,0.03,0.4796,0.5,0.47,-11.41,36.92,102.32,-343.14
4.93,0.0268,0.02,0.03,0.4830,0.5,0.48,-10.7,34.58,109.77,-360.48
4.95,0.0254,0.02,0.02,0.4864,0.5,0.48,-9.93,32.11,118.37,-380.52
4.96,0.0241,0.02,0.02,0.4898,0.5,0.48,-9.1,29.49,128.41,-404.01
4.98,0.0227,0.02,0.02,0.4932,0.5,0.49,-8.19,26.68,140.32,-432.03
5,0.0214,0.02,0.02,0.4966,0.5,0.49,-7.18,23.66,154.75,-466.22
5.02,0.0200,0.22,0.02,0.5000,-0.01,0.49,-6.06,20.35,172.77,-509.2
5.03,0.0214,0.22,0.02,0.4966,-0.01,0.49,-5.09,17.48,149.23,-441.5
5.05,0.0227,0.22,0.02,0.4932,-0.01,0.5,-4.27,15.07,126.26,-371.4
5.07,0.0241,0.22,0.01,0.4899,-0.01,0.5,-3.68,13.33,90.82,-268.08
5.08,0.0254,0.22,0.01,0.4865,-0.01,0.5,-3.41,12.49,41.84,-129.39
5.1,0.0268,0.22,0.01,0.4831,-0.01,0.5,-3.53,12.74,-18.56,38.93
5.12,0.0281,0.22,0.01,0.4797,-0.01,0.5,-4.07,14.17,-83.6,219.52
5.13,0.0295,0.22,0.01,0.4764,-0.01,0.49,-5.01,16.7,-144.38,389.74
5.15,0.0308,0.22,0.02,0.4730,-0.01,0.49,-6.27,20.16,-194.45,533.15
5.17,0.0322,0.22,0.02,0.4696,-0.01,0.49,-7.77,24.34,-231.39,643.45
5.19,0.0335,0.22,0.02,0.4662,-0.01,0.48,-9.43,29.02,-255.49,721.14
5.2,0.0349,0.22,0.02,0.4628,-0.01,0.48,-11.18,34.02,-268.21,769.66
5.22,0.0362,0.22,0.02,0.4595,-0.01,0.47,-12.94,39.17,-271.28,793.15
5.24,0.0376,0.22,0.02,0.4561,-0.01,0.46,-14.67,44.34,-266.38,795.64
5.25,0.0389,0.22,0.02,0.4527,-0.01,0.46,-16.32,49.41,-255.03,780.73
5.27,0.0403,0.22,0.03,0.4493,-0.01,0.45,-17.87,54.29,-238.56,751.6
5.29,0.0416,0.22,0.03,0.4459,-0.01,0.44,-19.29,58.9,-218.15,711.05
5.3,0.0430,0.22,0.03,0.4426,-0.01,0.43,-20.55,63.2,-194.84,661.56
5.32,0.0443,0.22,0.03,0.4392,-0.01,0.42,-21.65,67.13,-169.56,605.34
5.34,0.0457,0.22,0.03,0.4358,-0.01,0.41,-22.58,70.67,-143.14,544.39
5.36,0.0470,0.22,0.04,0.4324,-0.01,0.4,-23.34,73.79,-116.3,480.5
5.37,0.0484,0.22,0.04,0.4291,-0.01,0.4,-23.92,76.48,-89.69,415.31
5.39,0.0497,0.22,0.04,0.4257,-0.01,0.39,-24.34,78.76,-63.88,350.28
5.41,0.0511,0.22,0.04,0.4223,-0.01,0.38,-24.59,80.62,-39.33,286.74
5.42,0.0524,0.22,0.04,0.4189,-0.01,0.38,-24.7,82.09,-16.46,225.87
5.44,0.0538,0.22,0.05,0.4155,-0.01,0.38,-24.67,83.18,4.41,168.71
5.46,0.0551,0.22,0.05,0.4122,-0.01,0.37,-24.52,83.94,23.02,116.15
5.47,0.0565,0.22,0.05,0.4088,-0.01,0.37,-24.27,84.38,39.18,68.94
5.49,0.0578,0.22,0.05,0.4054,-0.01,0.37,-23.92,84.56,52.77,27.7
5.51,0.0592,0.22,0.06,0.4020,-0.01,0.37,-23.51,84.52,63.71,-7.13
5.53,0.0605,0.22,0.06,0.3986,-0.01,0.37,-23.04,84.29,71.97,-35.22
5.54,0.0619,0.22,0.06,0.3953,-0.01,0.37,-22.54,83.92,77.58,-56.4
5.56,0.0632,0.22,0.06,0.3919,-0.01,0.37,-22.02,83.46,80.62,-70.65
5.58,0.0646,0.22,0.07,0.3885,-0.01,0.37,-21.49,82.96,81.19,-78.07
5.59,0.0659,0.22,0.07,0.3851,-0.01,0.38,-20.97,82.44,79.45,-78.92
5.61,0.0673,0.22,0.07,0.3818,-0.01,0.38,-20.48,81.97,75.59,-73.56
5.63,0.0686,0.22,0.07,0.3784,-0.01,0.38,-20.03,81.56,69.84,-62.5
5.64,0.0700,0.22,0.08,0.3750,-0.01,0.38,-19.62,81.26,62.46,-46.34
5.66,0.0714,0.22,0.08,0.3716,-0.01,0.38,-19.27,81.09,53.73,-25.77
5.68,0.0727,0.22,0.08,0.3682,-0.01,0.38,-18.99,81.08,43.99,-1.6
5.7,0.0741,0.22,0.08,0.3649,-0.01,0.38,-18.77,81.25,33.54,25.36
5.71,0.0754,0.22,0.08,0.3615,-0.01,0.38,-18.62,81.6,22.75,54.21
5.73,0.0768,0.22,0.08,0.3581,-0.01,0.37,-18.54,82.14,11.95,84.07
5.75,0.0781,0.22,0.08,0.3547,-0.01,0.37,-18.54,82.89,1.47,114.06
5.76,0.0795,0.22,0.09,0.3514,-0.01,0.37,-18.59,83.82,-8.37,143.36
5.78,0.0808,0.22,0.09,0.3480,-0.01,0.36,-18.7,84.93,-17.29,171.2
5.8,0.0822,0.22,0.09,0.3446,-0.01,0.36,-18.86,86.21,-25.05,196.91
5.81,0.0835,0.22,0.09,0.3412,-0.01,0.36,-19.07,87.63,-31.45,219.93
5.83,0.0849,0.22,0.09,0.3378,-0.01,0.35,-19.3,89.19,-36.34,239.78
5.85,0.0862,0.22,0.09,0.3345,-0.01,0.35,-19.56,90.86,-39.62,256.15
5.87,0.0876,0.22,0.09,0.3311,-0.01,0.34,-19.83,92.6,-41.23,268.81
5.88,0.0889,0.22,0.09,0.3277,-0.01,0.34,-20.1,94.4,-41.18,277.68
5.9,0.0903,0.22,0.09,0.3243,-0.01,0.33,-20.35,96.24,-39.51,282.76
5.92,0.0916,0.22,0.09,0.3209,-0.01,0.32,-20.59,98.09,-36.3,284.16
5.93,0.0930,0.22,0.09,0.3176,-0.01,0.32,-20.8,99.92,-31.69,282.07
5.95,0.0943,0.22,0.09,0.3142,-0.01,0.31,-20.96,101.71,-25.8,276.76
5.97,0.0957,0.22,0.09,0.3108,-0.01,0.31,-21.08,103.46,-18.83,268.56
5.98,0.0970,0.22,0.09,0.3074,-0.01,0.3,-21.16,105.13,-10.96,257.81
6,0.0984,0.22,0.09,0.3041,-0.01,0.3,-21.17,106.72,-2.38,244.94
6.02,0.0997,0.22,0.09,0.3007,-0.01,0.29,-21.13,108.22,6.69,230.34
6.04,0.1011,0.22,0.09,0.2973,-0.01,0.28,-21.02,109.61,16.06,214.45
6.05,0.1024,0.22,0.09,0.2939,-0.01,0.28,-20.86,110.89,25.52,197.68
6.07,0.1038,0.22,0.09,0.2905,-0.01,0.28,-20.63,112.07,34.9,180.46
6.09,0.1051,0.22,0.1,0.2872,-0.01,0.27,-20.35,113.13,44.02,163.17
6.1,0.1065,0.22,0.1,0.2838,-0.01,0.27,-20,114.07,52.72,146.17
6.12,0.1078,0.22,0.1,0.2804,-0.01,0.26,-19.61,114.92,60.87,129.81
6.14,0.1092,0.22,0.1,0.2770,-0.01,0.26,-19.16,115.66,68.37,114.38
6.15,0.1105,0.22,0.1,0.2736,-0.01,0.26,-18.68,116.31,75.12,100.13
6.17,0.1119,0.22,0.1,0.2703,-0.01,0.25,-18.15,116.88,81.07,87.29
6.19,0.1132,0.22,0.11,0.2669,-0.01,0.25,-17.59,117.37,86.18,76.01
6.21,0.1146,0.22,0.11,0.2635,-0.01,0.25,-17,117.8,90.43,66.43
6.22,0.1159,0.22,0.11,0.2601,-0.01,0.25,-16.39,118.18,93.83,58.62
6.24,0.1173,0.22,0.11,0.2568,-0.01,0.24,-15.77,118.52,96.41,52.6
6.26,0.1186,0.22,0.12,0.2534,-0.01,0.24,-15.13,118.84,98.22,48.38
6.27,0.1200,0.22,0.12,0.2500,-0.01,0.24,-14.48,119.14,99.32,45.89
6.29,0.1214,0.22,0.12,0.2466,-0.01,0.24,-13.84,119.43,99.78,45.05
6.31,0.1227,0.22,0.12,0.2432,-0.01,0.24,-13.19,119.73,99.7,45.73
6.32,0.1241,0.22,0.13,0.2399,-0.01,0.23,-12.55,120.04,99.18,47.79
6.33,0.1254,0.22,0.13,0.2365,-0.01,0.24,-12.83,117.83,79.17,84.95
6.34,0.1268,0.22,0.13,0.2331,-0.01,0.24,-12.32,118.42,78.43,89.96
6.36,0.1281,0.22,0.13,0.2297,-0.01,0.23,-11.82,119.03,77.86,94.97
6.38,0.1295,0.22,0.13,0.2264,-0.01,0.23,-11.31,119.68,77.53,99.83
6.39,0.1308,0.22,0.13,0.2230,-0.01,0.23,-10.81,120.36,77.49,104.4
6.41,0.1322,0.22,0.13,0.2196,-0.01,0.22,-10.3,121.06,77.81,108.54
6.43,0.1335,0.22,0.13,0.2162,-0.01,0.22,-9.79,121.79,78.52,112.15
6.44,0.1349,0.22,0.14,0.2128,-0.01,0.22,-9.28,122.54,79.65,115.14
6.46,0.1362,0.22,0.14,0.2095,-0.01,0.21,-8.75,123.3,81.21,117.44
6.48,0.1376,0.22,0.14,0.2061,-0.01,0.21,-8.21,124.07,83.22,118.99
6.5,0.1389,0.22,0.14,0.2027,-0.01,0.21,-7.65,124.85,85.67,119.78
6.51,0.1403,0.22,0.14,0.1993,-0.01,0.2,-7.08,125.63,88.53,119.79
6.53,0.1416,0.22,0.14,0.1959,-0.01,0.2,-6.48,126.4,91.79,119.02
6.55,0.1430,0.22,0.14,0.1926,-0.01,0.19,-5.86,127.17,95.41,117.5
6.56,0.1443,0.22,0.14,0.1892,-0.01,0.19,-5.22,127.91,99.34,115.27
6.58,0.1457,0.22,0.14,0.1858,-0.01,0.19,-4.55,128.64,103.53,112.37
6.6,0.1470,0.22,0.14,0.1824,-0.01,0.18,-3.84,129.35,107.94,108.88
6.61,0.1484,0.22,0.14,0.1791,-0.01,0.18,-3.11,130.03,112.49,104.85
6.63,0.1497,0.22,0.14,0.1757,-0.01,0.18,-2.35,130.68,117.13,100.37
6.65,0.1511,0.22,0.15,0.1723,-0.01,0.17,-1.56,131.3,121.8,95.52
6.67,0.1524,0.22,0.15,0.1689,-0.01,0.17,-0.74,131.89,126.44,90.37
6.68,0.1538,0.22,0.15,0.1655,-0.01,0.16,0.11,132.44,130.98,85.01
6.7,0.1551,0.22,0.15,0.1622,-0.01,0.16,0.99,132.96,135.38,79.53
6.72,0.1565,0.22,0.15,0.1588,-0.01,0.16,1.89,133.44,139.58,73.99
6.73,0.1578,0.22,0.15,0.1554,-0.01,0.15,2.83,133.88,143.53,68.48
6.75,0.1592,0.22,0.15,0.1520,-0.01,0.15,3.78,134.29,147.21,63.06
6.77,0.1605,0.22,0.15,0.1486,-0.01,0.15,4.76,134.67,150.58,57.78
6.78,0.1619,0.22,0.16,0.1453,-0.01,0.14,5.76,135.01,153.62,52.7
6.8,0.1632,0.22,0.16,0.1419,-0.01,0.14,6.77,135.32,156.31,47.87
6.82,0.1646,0.22,0.16,0.1385,-0.01,0.14,7.8,135.6,158.64,43.32
6.84,0.1659,0.22,0.16,0.1351,-0.01,0.13,8.85,135.86,160.61,39.07
6.85,0.1673,0.22,0.16,0.1318,-0.01,0.13,9.9,136.09,162.23,35.14
6.87,0.1686,0.22,0.17,0.1284,-0.01,0.13,10.96,136.29,163.51,31.54
6.89,0.1700,0.22,0.17,0.1250,-0.01,0.12,12.03,136.47,164.46,28.27
6.9,0.1714,0.22,0.17,0.1216,-0.01,0.12,13.1,136.64,165.11,25.32
6.92,0.1727,0.22,0.17,0.1182,-0.01,0.12,14.18,136.79,165.49,22.67
6.94,0.1741,0.22,0.17,0.1149,-0.01,0.11,15.25,136.92,165.62,20.3
6.95,0.1754,0.22,0.17,0.1115,-0.01,0.11,16.33,137.04,165.52,18.19
6.97,0.1768,0.22,0.18,0.1081,-0.01,0.11,17.4,137.14,165.25,16.3
6.99,0.1781,0.22,0.18,0.1047,-0.01,0.1,18.47,137.24,164.82,14.6
7.01,0.1795,0.22,0.18,0.1014,-0.01,0.1,19.54,137.32,164.26,13.05
7.02,0.1808,0.22,0.18,0.0980,-0.01,0.1,20.6,137.4,163.6,11.61
7.04,0.1822,0.22,0.18,0.0946,-0.01,0.09,21.66,137.46,162.88,10.25
7.06,0.1835,0.22,0.18,0.0912,-0.01,0.09,22.71,137.52,162.11,8.91
7.07,0.1849,0.22,0.18,0.0878,-0.01,0.09,23.76,137.57,161.32,7.57
7.09,0.1862,0.22,0.19,0.0845,-0.01,0.08,24.8,137.61,160.52,6.19
7.11,0.1876,0.22,0.19,0.0811,-0.01,0.08,25.84,137.64,159.73,4.73
7.12,0.1889,0.22,0.19,0.0777,-0.01,0.07,26.87,137.66,158.96,3.17
7.14,0.1903,0.22,0.19,0.0743,-0.01,0.07,27.89,137.67,158.22,1.49
7.16,0.1916,0.22,0.19,0.0709,-0.01,0.07,28.92,137.67,157.5,-0.33
7.18,0.1930,0.22,0.19,0.0676,-0.01,0.06,29.94,137.65,156.81,-2.32
7.19,0.1943,0.22,0.19,0.0642,-0.01,0.06,30.95,137.62,156.15,-4.48
7.21,0.1957,0.22,0.2,0.0608,-0.01,0.06,31.96,137.58,155.51,-6.81
7.23,0.1970,0.22,0.2,0.0574,-0.01,0.05,32.97,137.52,154.89,-9.32
7.24,0.1984,0.22,0.2,0.0541,-0.01,0.05,33.97,137.44,154.27,-12.01
7.26,0.1997,0.22,0.2,0.0507,-0.01,0.05,34.96,137.35,153.64,-14.86
7.28,0.2011,0.22,0.2,0.0473,-0.01,0.04,35.96,137.23,152.99,-17.86
7.29,0.2024,0.22,0.2,0.0439,-0.01,0.04,36.95,137.09,152.31,-21
7.31,0.2038,0.22,0.2,0.0405,-0.01,0.04,37.93,136.94,151.59,-24.26
7.33,0.2051,0.22,0.2,0.0372,-0.01,0.03,38.91,136.76,150.82,-27.63
7.35,0.2065,0.22,0.2,0.0338,-0.01,0.03,39.88,136.55,149.99,-31.06
7.36,0.2078,0.22,0.21,0.0304,-0.01,0.03,40.85,136.33,149.09,-34.56
7.38,0.2092,0.22,0.21,0.0270,-0.01,0.02,41.81,136.08,148.11,-38.08
7.4,0.2105,0.22,0.21,0.0236,-0.01,0.02,42.77,135.81,147.05,-41.6
7.41,0.2119,0.22,0.21,0.0203,-0.01,0.02,43.72,135.52,145.91,-45.11
7.43,0.2132,0.22,0.21,0.0169,-0.01,0.01,44.66,135.2,144.69,-48.57
7.45,0.2146,0.22,0.21,0.0135,-0.01,0.01,45.59,134.87,143.39,-51.97
7.46,0.2159,0.22,0.21,0.0101,-0.01,0.01,46.51,134.51,142,-55.28
7.48,0.2173,0.22,0.22,0.0068,-0.01,0,47.42,134.13,140.55,-58.49
7.5,0.2186,0.22,0.22,0.0034,-0.01,0,48.33,133.73,139.03,-61.59
7.52,0.2200,0.02,0.22,0,0.5,0,49.22,133.31,137.46,-64.55
7.53,0.2186,0.02,0.22,0.0034,0.5,-0.01,50.05,132.9,128.01,-62.86
7.55,0.2173,0.02,0.22,0.0068,0.5,-0.01,50.75,132.54,107.97,-56.32
7.57,0.2159,0.02,0.22,0.0102,0.5,-0.01,51.29,132.23,83.6,-47.08
7.58,0.2146,0.02,0.22,0.0136,0.5,-0.01,51.66,132,55.78,-35.48
7.6,0.2132,0.02,0.22,0.0170,0.5,-0.01,51.82,131.86,25.41,-21.93
7.62,0.2118,0.02,0.22,0.0204,0.5,-0.01,51.78,131.81,-6.66,-6.95
7.63,0.2105,0.02,0.22,0.0238,0.5,-0.01,51.52,131.87,-39.62,8.91
7.65,0.2091,0.02,0.22,0.0272,0.5,-0.01,51.05,132.03,-72.75,25.07
7.67,0.2078,0.02,0.22,0.0306,0.5,-0.01,50.36,132.3,-105.35,40.95
7.69,0.2064,0.02,0.22,0.0340,0.5,0,49.47,132.66,-136.82,55.97
7.7,0.2050,0.02,0.22,0.0374,0.5,0,48.39,133.11,-166.64,69.62
7.72,0.2037,0.02,0.22,0.0408,0.5,0,47.13,133.64,-194.34,81.45
7.74,0.2023,0.02,0.21,0.0442,0.5,0.01,45.71,134.23,-219.54,91.07
7.75,0.2010,0.02,0.21,0.0476,0.5,0.02,44.13,134.87,-241.92,98.21
7.77,0.1996,0.02,0.21,0.0510,0.5,0.02,42.44,135.54,-261.24,102.69
7.79,0.1982,0.02,0.21,0.0544,0.5,0.03,40.64,136.22,-277.31,104.43
7.8,0.1969,0.02,0.2,0.0578,0.5,0.03,38.75,136.89,-290.01,103.43
7.82,0.1955,0.02,0.2,0.0612,0.5,0.04,36.81,137.54,-299.29,99.81
7.84,0.1941,0.02,0.2,0.0646,0.5,0.05,34.83,138.15,-305.13,93.76
7.86,0.1928,0.02,0.19,0.0680,0.5,0.05,32.83,138.7,-307.6,85.54
7.87,0.1914,0.02,0.19,0.0714,0.5,0.06,30.84,139.19,-306.81,75.44
7.89,0.1901,0.02,0.18,0.0748,0.5,0.07,28.87,139.6,-302.93,63.84
7.91,0.1887,0.02,0.18,0.0782,0.5,0.07,26.95,139.94,-296.17,51.09
7.92,0.1873,0.02,0.18,0.0816,0.5,0.08,25.09,140.18,-286.8,37.57
7.94,0.1860,0.02,0.18,0.0850,0.5,0.08,23.3,140.33,-275.16,23.65
7.96,0.1846,0.02,0.17,0.0884,0.5,0.09,21.6,140.4,-261.6,9.67
7.97,0.1833,0.02,0.17,0.0918,0.5,0.09,20,140.37,-246.51,-4.04
7.99,0.1819,0.02,0.17,0.0952,0.5,0.1,18.51,140.26,-230.31,-17.21
8.01,0.1805,0.02,0.17,0.0986,0.5,0.1,17.12,140.07,-213.43,-29.61
8.03,0.1792,0.02,0.16,0.1020,0.5,0.11,15.84,139.8,-196.28,-41.03
8.04,0.1778,0.02,0.16,0.1054,0.5,0.11,14.68,139.47,-179.29,-51.34
8.06,0.1765,0.02,0.16,0.1088,0.5,0.11,13.62,139.07,-162.83,-60.42
8.08,0.1751,0.02,0.16,0.1122,0.5,0.12,12.67,138.63,-147.24,-68.21
8.09,0.1737,0.02,0.16,0.1156,0.5,0.12,11.8,138.15,-132.82,-74.67
8.11,0.1724,0.02,0.16,0.1190,0.5,0.12,11.03,137.63,-119.83,-79.81
8.13,0.1710,0.02,0.16,0.1224,0.5,0.13,10.32,137.09,-108.44,-83.65
8.14,0.1697,0.02,0.16,0.1259,0.5,0.13,9.68,136.53,-98.8,-86.25
8.16,0.1683,0.02,0.16,0.1293,0.5,0.13,9.09,135.96,-90.99,-87.68
8.18,0.1669,0.02,0.16,0.1327,0.5,0.14,8.54,135.38,-85.03,-88.04
8.2,0.1656,0.02,0.16,0.1361,0.5,0.14,8.01,134.82,-80.9,-87.44
8.21,0.1642,0.02,0.16,0.1395,0.5,0.14,7.5,134.26,-78.53,-85.99
8.23,0.1629,0.02,0.16,0.1429,0.5,0.14,7,133.71,-77.83,-83.84
8.25,0.1615,0.02,0.16,0.1463,0.5,0.15,6.49,133.19,-78.65,-81.12
8.26,0.1601,0.02,0.16,0.1497,0.5,0.15,5.96,132.68,-80.82,-77.99
8.28,0.1588,0.02,0.16,0.1531,0.5,0.15,5.42,132.2,-84.17,-74.59
8.3,0.1574,0.02,0.16,0.1565,0.5,0.15,4.84,131.73,-88.49,-71.08
8.31,0.1561,0.02,0.16,0.1599,0.5,0.16,4.23,131.3,-93.57,-67.6
8.33,0.1547,0.02,0.16,0.1633,0.5,0.16,3.59,130.88,-99.2,-64.28
8.35,0.1533,0.02,0.16,0.1667,0.5,0.16,2.91,130.48,-105.17,-61.27
8.37,0.1520,0.02,0.16,0.1701,0.5,0.17,2.18,130.1,-111.26,-58.66
8.38,0.1506,0.02,0.16,0.1735,0.5,0.17,1.42,129.73,-117.28,-56.57
8.4,0.1493,0.02,0.16,0.1769,0.5,0.17,0.62,129.37,-123.03,-55.07
8.42,0.1479,0.02,0.15,0.1803,0.5,0.17,-0.21,129.02,-128.35,-54.22
8.43,0.1465,0.02,0.15,0.1837,0.5,0.18,-1.07,128.67,-133.09,-54.07
8.45,0.1452,0.02,0.15,0.1871,0.5,0.18,-1.96,128.32,-137.11,-54.63
8.47,0.1438,0.02,0.15,0.1905,0.5,0.18,-2.88,127.95,-140.29,-55.91
8.48,0.1424,0.02,0.15,0.1939,0.5,0.19,-3.8,127.58,-142.55,-57.88
8.5,0.1411,0.02,0.14,0.1973,0.5,0.19,-4.74,127.18,-143.84,-60.5
8.52,0.1397,0.02,0.14,0.2007,0.5,0.2,-5.67,126.77,-144.1,-63.71
8.54,0.1384,0.02,0.14,0.2041,0.5,0.2,-6.6,126.33,-143.34,-67.45
8.55,0.1370,0.02,0.14,0.2075,0.5,0.2,-7.52,125.87,-141.55,-71.63
8.57,0.1356,0.02,0.13,0.2109,0.5,0.21,-8.42,125.37,-138.78,-76.16
8.59,0.1343,0.02,0.13,0.2143,0.5,0.21,-9.3,124.85,-135.09,-80.95
8.6,0.1329,0.02,0.13,0.2177,0.5,0.21,-10.15,124.29,-130.54,-85.9
8.62,0.1316,0.02,0.13,0.2211,0.5,0.22,-10.96,123.7,-125.24,-90.91
8.64,0.1302,0.02,0.13,0.2245,0.5,0.22,-11.74,123.08,-119.29,-95.91
8.65,0.1288,0.02,0.12,0.2279,0.5,0.22,-12.47,122.42,-112.81,-100.79
8.67,0.1275,0.02,0.12,0.2313,0.5,0.23,-13.16,121.74,-105.92,-105.49
8.69,0.1261,0.02,0.12,0.2347,0.5,0.23,-13.8,121.02,-98.76,-109.94
